x,y
10.08162973704518,14.625347157754735
12.69150642066507,18.415424588390167
7.14105544657527,13.554929277675246
9.89949878673482,13.446615186707872
12.616605717141702,14.343629127071244
9.72506357,10.807634655604891
7.4168878895656,9.84355744044197
6.57719333213523,13.08463224206017
10.082615552136534,10.948688107063848
8.674050782687075,10.17081980372591
9.445027625412335,21.9396544755508
12.721030498595074,16.775426761682308
10.87265096178,12.93720337
6.862885722788961,13.74506875160904
12.13661093148541,14.31336492909939
12.385241431958294,17.7303625512221
10.72528600182683,15.650591292747272
7.347899558290178,12.464763239730924
9.720100935206567,11.27011529708264
13.12689027083613,14.58990287
10.662954632295888,12.38513805585389
10.34859737,10.773013493185424
14.42830119348545,17.12768578950779
8.02694734613446,11.174267745080918
11.10450763,17.338738560561247
8.792932462916832,12.75311748
10.18832596719118,15.88336474684658
11.915087769840994,12.61755788205895
11.712815030430274,12.21743759358238
12.557384934130013,15.831069114909496
15.86451755117809,20.1687824470225
11.64483432892791,16.54441477841012
10.05524704169052,24.4243216702307
10.260022101982162,8.2056572723504
10.715915667608478,10.842765158304989
9.8221378662771,11.213124135367
8.861306349370759,10.1733994832673
7.623496777421232,8.9625640837848
7.6760031833373,13.475767662086696
11.566066441633676,15.58384132224058
8.005952976061279,10.490915710916285
10.430418039975097,14.76965615679171
14.267425362601237,15.470164279016451
10.781723280136717,17.610538468429286
11.117537136963422,11.427129831645416
8.308974008399817,11.504221618346374
9.2350190701513,12.469788886264595
13.0289318393968,19.927780934262803
8.602663055916342,19.4929587344994
14.45105681904046,21.03242665343889
10.91771903828099,21.249184049019824
10.24828541097285,12.450027323922152
9.106575061321028,10.23528760303832
11.85420321934955,16.4669211
9.58054929551675,11.93064528142122
11.684479121816317,16.43854939273336
10.88544938230763,12.765155252371432
11.94294272348535,13.542136043719072
10.6044889451865,12.35349489005382
10.702421710909167,16.077490484320887
9.27551273789719,11.522169768515443
9.33500186054828,12.390731721182
10.7663641405908,17.58422712232865
10.89118769970085,18.53542794943426
6.99254174441128,13.845797119102775
8.44622024,11.31657395740988
10.65868318613865,14.38270633987591
10.085883729727623,15.157403109849083
12.3609694224263,14.800105310132913
9.14607472521493,12.2029656728052
10.383592267514617,15.80208421093524
12.94690424583468,22.21627385817342
9.257691222999624,13.991153434053924
7.681003303534517,10.522037508400748
10.746291226466425,17.7027262601645
13.240216205109066,20.53717675694231
8.767802415028736,12.47527478249214
11.287439366137376,21.903129578444492
10.099459032103667,15.723434995511488
7.99092525,10.70789361090371
10.31730422,22.95497797454709
11.56553282091936,13.12996931333225
9.5560105174386,14.34480282838728
10.175903676652656,12.251642795830891
13.412578021027729,16.28410129819844
13.20809152885523,14.47508540597343
10.578752281018748,14.050300233338932
9.45927163288897,16.74311404823875
11.6495501628855,12.12066000085248
10.17217382858174,24.333508214766
10.172329167394585,12.478312508866384
12.15454908105709,13.9913539294194
10.98732213413598,13.0574862440512
10.49207898126627,15.393911546868782
13.264423179830406,17.19264700301208
7.09157447375653,8.487548929296448
7.32940076426717,10.94140678
13.49557381052636,20.984108259447112
8.95977023125938,20.36225987850019
10.531709441646582,17.91388731150274
9.963394742272726,14.560302971677997
10.55490517,15.061307334112936
11.0834424167431,12.877256553036254
14.11869234219089,16.53565762324198
12.9728779304188,15.123487333625267
11.054215939163768,15.209985888675671
12.226738902041788,20.18956503832972
11.2022428116501,12.73243704171604
10.80437828720279,14.15934695116984
9.205750964728546,11.97476065482102
8.58353012522579,11.819275822248898
8.3558893990564,12.116708421919862
9.054659989298896,9.14534354725948
14.98549908,16.69361522
8.054774644424626,13.96000725
11.32848928663088,13.277965277227493
9.74382966,21.689796171762094
11.54327463,14.07441044626448
8.76502226,11.30700323409364
11.1575719509028,17.02649634432924
7.552869339698254,12.665833766952924
7.478229597447053,9.360946365945006
10.426062352719782,15.5706188289401
9.96431571,12.0693507001974
6.551724788278144,11.96538468465155
9.156404449256424,15.401378026123165
10.207313291890545,24.585147989134548
11.96037317281968,13.006419568954708
16.486864724491486,19.25848438034443
13.474271624675763,15.57445878468291
9.170110817038992,9.754352891640716
9.068640974034588,11.590760241625109
8.94960831739663,16.54249172300368
10.107033155006686,15.23654979557416
13.283200173105511,16.66231274
10.28133058,11.55103667366239
8.50095254092538,12.91687537
9.18358774665302,10.970382226932543
12.940238186909083,14.990943543106669
8.04135461762082,11.338513018874918
10.564758956054334,15.073887363719667
10.291754131727684,12.78056453223543
8.8003062221069,9.226874918949559
10.46472212,19.83985331555389
9.69655279061743,9.50733359775073
10.375799981676243,16.39068389664538
8.180206807476585,9.22797934
13.24788305,15.152596814628522
11.14934754792428,12.0650620612918
12.094574732652305,15.7707261552425
